unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day
74785,29,61.167.93.46,edu,complete,yes,226,44,Asia,Oceania,251.7516906,5764
393051,27,108.225.146.91,org,complete,no,39,31,Americas,Africa,166.280113,488
223851,27,191.201.218.142,com,complete,yes,92,70,Americas,Americas,88.07107989,110
992199,25,39.35.168.29,org,complete,yes,90,61,Asia,Asia,261.0782075,580
593826,22,150.239.117.141,org.za,complete,yes,187,47,Americas,Europe,78.90806499,26
790604,45,44.64.188.91,cz,incomplete,yes,112,61,Americas,Asia,304.8101295,909
56379,47,83.211.222.16,com,complete,yes,131,63,Europe,Americas,322.6110891,924
935557,45,19.136.23.236,com,incomplete,yes,147,69,Americas,Africa,184.9753984,422
1064829,28,58.125.4.121,co.uk,complete,yes,96,77,Asia,Africa,252.2464878,176
1090391,50,38.202.208.60,net,complete,no,131,70,Americas,Europe,190.0221925,671
816504,60,23.75.231.167,com,complete,yes,124,64,Americas,Americas,289.2420412,984
898251,28,8.239.124.1,com,complete,yes,176,46,Americas,Europe,99.65549977,383
1104075,38,177.224.175.240,com,complete,yes,271,59,Americas,Africa,74.6320067,116
743922,29,117.149.135.78,com,complete,no,86,13,Asia,Americas,192.014705,291
187728,25,105.57.147.77,com,complete,yes,67,90,Africa,Asia,40.18270964,358
208263,51,110.214.23.231,info,complete,yes,204,78,Asia,Africa,208.2423383,315
797999,21,209.92.175.66,org,complete,yes,73,33,Americas,Americas,42.20057826,29
187080,24,91.69.133.122,com,complete,yes,171,5,Europe,Asia,102.8751131,487
158810,61,78.246.70.174,com,complete,yes,108,54,Europe,Oceania,321.7534833,2105
1147809,25,90.191.69.235,com,complete,yes,201,84,Europe,Africa,350.9746637,1485
575094,28,149.26.28.44,com,complete,yes,192,76,Americas,Asia,346.2245654,750
697701,34,212.131.95.188,com,complete,no,96,89,Europe,Asia,327.8610009,374
1030163,58,54.230.39.95,edu,complete,yes,110,63,Americas,Asia,210.9469983,57
1057487,45,188.116.35.6,com,complete,yes,128,35,Europe,Oceania,0.530132331,11
619265,21,67.222.49.68,com,complete,yes,231,4,Americas,Americas,307.1139137,540
295511,24,110.229.48.164,com,complete,yes,130,12,Asia,Europe,287.3678335,1068
652973,27,212.178.190.228,com,complete,yes,116,57,Europe,Oceania,200.5728544,397
540280,64,41.125.130.37,com,complete,yes,147,33,Africa,Europe,227.0562362,1322
763145,23,79.214.212.188,ca,incomplete,yes,131,61,Europe,Africa,46.53317417,72
1086700,25,136.102.185.90,com,complete,yes,191,18,Americas,Europe,217.0519879,429
561016,42,119.5.131.145,com,complete,yes,273,76,Asia,Asia,56.22923938,27
1040158,47,87.206.18.117,edu,complete,yes,67,87,Europe,Asia,215.6074172,1111
1027732,57,90.3.150.19,edu,incomplete,yes,205,47,Europe,Americas,234.6316699,1282
1050930,54,58.79.129.44,com,complete,yes,235,61,Asia,Asia,328.313496,2496
814214,23,88.8.186.72,com,complete,yes,90,62,Europe,Europe,146.4260274,783
81278,33,138.243.174.61,org,complete,yes,211,48,Asia,Oceania,64.97497435,145
179032,32,83.18.24.143,org,complete,yes,137,30,Europe,Africa,222.9921706,650
372308,57,217.126.90.202,org,complete,yes,80,95,Europe,Oceania,62.12136741,251
1288,25,208.27.90.239,com,complete,yes,150,5,Americas,Oceania,287.6590331,1532
1016625,28,90.226.73.126,com,complete,yes,83,34,Europe,Africa,174.2360673,424
976230,26,48.221.241.119,com,complete,yes,162,52,Americas,Europe,210.0247104,417
926281,45,116.238.113.27,com,complete,yes,253,51,Asia,Africa,17.58370729,17
1142025,26,5.138.249.102,com,complete,yes,207,45,Europe,Oceania,219.024969,731
414469,35,163.95.41.209,com,complete,yes,66,85,Europe,Asia,272.2486328,591
706416,57,188.85.57.238,com,incomplete,yes,250,26,Europe,Americas,3.507886702,6
77732,27,161.147.128.217,com,complete,yes,101,34,Europe,Africa,264.4686434,930
396148,44,137.174.4.188,org,complete,yes,253,58,Europe,Americas,330.7019522,1338
153258,30,105.119.233.120,biz,complete,yes,175,74,Africa,Asia,294.324846,789
442546,44,119.197.46.187,com,incomplete,yes,175,53,Asia,Europe,5.225213986,31
445741,19,179.102.29.111,com,complete,yes,298,25,Americas,Americas,115.2114241,124
568931,23,50.88.101.13,com,complete,yes,156,56,Americas,Europe,25.99150212,77
714531,58,134.95.135.219,ac.uk,complete,yes,59,46,Europe,Oceania,39.08473802,80
253409,65,84.141.231.107,com,incomplete,yes,187,65,Europe,Africa,254.553,1491
3544,34,184.235.75.69,es,incomplete,yes,238,75,Americas,Europe,242.6050728,114
1054576,41,176.32.191.132,org,complete,no,127,89,Europe,Americas,80.29415289,398
1028085,25,51.75.90.34,biz,incomplete,yes,189,48,Europe,Europe,10.60864746,40
489468,30,200.171.84.128,com,incomplete,no,150,111,Americas,Asia,146.78881,14
234262,48,45.111.212.200,com,incomplete,yes,247,90,Africa,Americas,293.9266993,531
690650,33,189.189.26.67,co.uk,complete,yes,261,76,Americas,Africa,140.3993741,639
964906,35,48.240.173.198,com,complete,yes,206,57,Americas,Europe,229.9909581,516
621903,51,19.190.223.4,edu,complete,yes,193,-1,Americas,Africa,159.9007444,776
135176,22,39.155.42.103,com,complete,yes,173,63,Asia,Asia,155.5433763,266
262501,28,6.233.186.15,com,complete,yes,95,75,Americas,Americas,121.47854,1846
297774,55,77.39.23.40,com,complete,yes,144,37,Europe,Africa,208.8545176,192
209013,35,58.18.46.137,com,complete,yes,93,36,Asia,Asia,107.4646844,232
431082,35,107.77.169.79,blogspot.com,complete,no,160,87,Americas,Africa,165.4860298,2234
1054910,56,81.149.217.208,dk,incomplete,yes,242,14,Europe,Americas,22.03063073,48
1177309,26,4.29.137.12,co.uk,complete,yes,127,53,Americas,Europe,130.4436708,384
165970,29,74.227.8.156,com,complete,yes,140,77,Americas,Asia,68.27281763,696
448212,31,111.207.136.246,edu,complete,yes,142,15,Asia,Europe,243.6042338,223
515765,74,92.54.103.5,com,complete,yes,126,72,Europe,Africa,217.9723399,752
445974,34,125.169.243.187,com,complete,no,201,91,Asia,Asia,167.6697668,710
267608,53,77.229.45.42,com,complete,yes,97,19,Europe,Asia,134.4812689,41
1002100,20,169.48.177.235,org,complete,yes,130,20,Americas,Africa,73.76556183,899
612216,32,152.226.237.125,com,complete,no,227,28,Asia,Americas,33.09454764,58
255315,27,125.46.136.129,com,complete,yes,95,6,Asia,Oceania,235.9936785,622
398179,41,51.218.210.18,edu,complete,yes,112,88,Asia,Americas,76.99009479,128
813198,32,79.16.144.91,com,incomplete,yes,203,33,Europe,Asia,94.37803303,25
1118882,37,24.26.248.1,org,complete,yes,144,28,Americas,Oceania,79.54525107,784
539807,30,80.61.29.83,com,complete,yes,106,25,Europe,Europe,23.36409169,45
969519,53,90.9.23.207,net,complete,yes,103,48,Europe,Asia,287.0474287,398
994970,62,67.173.82.15,com,complete,yes,136,97,Americas,Oceania,43.77944839,750
1006726,32,88.234.137.47,com,incomplete,yes,141,33,Asia,Africa,252.4150082,824
970916,31,48.214.43.45,com,complete,yes,208,78,Americas,Oceania,95.82526777,36
931925,38,121.158.227.21,be,complete,yes,218,89,Asia,Oceania,335.9309603,1137
1178055,32,175.4.232.150,com,complete,yes,77,51,Asia,Europe,69.68458286,99
563176,42,109.88.168.27,edu,complete,yes,163,33,Europe,Africa,62.71523305,671
842417,25,59.81.49.20,at,complete,yes,119,86,Asia,Europe,188.9358248,234
211142,52,38.61.168.6,com,complete,yes,188,72,Americas,Americas,279.2005513,136
1050741,24,196.181.148.58,com,complete,yes,227,30,Africa,Africa,19.7560529,80
430489,38,185.204.56.176,com,incomplete,no,68,66,Europe,Africa,81.19540203,398
677970,30,96.145.98.78,com,complete,no,189,57,Americas,Oceania,308.9868787,67
671992,26,83.52.200.112,com,complete,yes,77,84,Europe,Americas,255.349904,660
94353,30,107.158.1.151,com,incomplete,yes,110,58,Americas,Europe,214.182669,2076
74097,21,219.151.71.47,com,incomplete,yes,63,95,Asia,Oceania,43.39052854,163
1154514,37,70.110.237.186,com,incomplete,yes,172,18,Americas,Africa,12.74663284,66
520846,20,150.109.104.155,net,complete,yes,178,54,Asia,Europe,288.3579516,2602
384267,43,139.226.26.61,edu,complete,yes,201,3,Asia,Americas,255.599621,120
5107,25,153.52.12.207,com,complete,yes,95,58,Americas,Europe,92.63207168,224
939026,67,94.217.247.95,fr,complete,yes,281,19,Europe,Asia,161.117136,64
305066,20,160.101.17.151,net,incomplete,yes,75,47,Americas,Europe,303.1609874,166
305389,34,109.167.146.47,com,complete,yes,181,4,Europe,Oceania,133.1207785,249
75814,37,116.92.240.79,org,incomplete,yes,124,63,Asia,Oceania,326.5307975,56
783813,22,27.180.69.116,com,incomplete,yes,204,-1,Asia,Oceania,195.4041516,190
464640,39,31.3.183.221,net,complete,yes,246,23,Europe,Oceania,100.3953528,265
1156504,27,63.208.141.233,org.uk,complete,yes,242,50,Americas,Oceania,239.3078784,344
853383,46,175.55.85.235,com,complete,yes,83,63,Asia,Oceania,130.6629608,33
838096,39,1.17.239.130,com,complete,no,129,48,Asia,Europe,115.7727988,1254
893484,25,40.218.189.222,com,complete,no,257,23,Americas,Asia,198.9636435,227
371551,25,72.23.154.155,com,complete,yes,223,29,Americas,Europe,6.256885036,12
987212,35,118.235.236.144,com,incomplete,no,161,79,Asia,Africa,23.25780654,368
1092945,57,86.179.200.135,edu,complete,yes,127,60,Europe,Asia,238.522126,123
983155,29,164.208.214.64,com,incomplete,no,154,71,Americas,Oceania,120.0944186,428
119555,68,58.186.248.230,com,complete,yes,92,19,Asia,Americas,240.5972777,1996
717494,30,39.220.217.146,com,complete,yes,135,8,Asia,Africa,256.3033233,63
302323,40,130.58.170.59,com,incomplete,no,139,17,Americas,Americas,48.0469663,106
1091982,21,169.163.194.151,org,incomplete,no,127,26,Americas,Asia,350.7637042,327
376356,28,209.234.36.83,org,incomplete,yes,302,85,Americas,Americas,89.19224053,15
494639,19,49.154.89.231,dk,incomplete,no,138,4,Asia,Europe,257.0872864,257
691485,44,26.137.77.197,net,complete,yes,140,92,Americas,Asia,61.21855228,123
505934,29,87.14.56.86,com,incomplete,yes,123,38,Europe,Americas,42.53259558,22
185174,25,48.68.159.148,edu,complete,yes,153,81,Americas,Asia,213.4934669,1240
355250,40,193.16.130.236,com,complete,yes,235,82,Europe,Europe,242.3985408,321
813537,27,43.79.156.106,com,incomplete,yes,172,44,Asia,Africa,283.2589786,247
370305,20,55.27.156.115,com,complete,yes,110,33,Americas,Americas,139.5584422,190
150850,31,24.151.60.166,ne.jp,complete,yes,319,16,Americas,Europe,259.1291552,1554
218315,41,126.155.218.223,net,complete,no,122,50,Asia,Oceania,29.77260296,179
629338,42,121.99.30.149,com,incomplete,no,530,292,Oceania,Europe,54.49556558,15
128182,34,95.87.134.32,com,incomplete,no,73,27,Europe,Africa,129.2339444,54
586891,41,108.230.218.71,com,complete,no,231,21,Americas,Americas,105.810146,110
1092164,48,39.197.49.208,com,complete,yes,110,35,Asia,Oceania,16.09207937,55
394119,29,202.167.21.125,com.sg,complete,no,74,66,Asia,Europe,15.46268871,37
959109,32,195.4.47.41,com.mx,incomplete,yes,237,26,Europe,Asia,140.5054051,189
397294,33,63.171.164.182,com,complete,yes,234,14,Americas,Americas,212.9594869,608
4760,44,26.211.87.56,com,incomplete,yes,230,39,Americas,Oceania,258.2537464,564
169871,51,70.141.79.167,com,complete,yes,156,65,Americas,Africa,338.2236883,3821
980761,57,62.97.81.43,com,complete,yes,231,-6,Europe,Europe,67.56148313,42
141051,26,147.100.216.51,com,incomplete,yes,155,50,Europe,Americas,357.4385972,714
992735,24,58.28.99.90,com,complete,no,136,50,Oceania,Oceania,178.2191017,61
64064,45,70.119.117.210,net,complete,yes,216,68,Americas,Europe,89.69442045,58
1015830,21,23.212.166.42,com,incomplete,yes,109,27,Americas,Oceania,52.05600326,243
1041012,31,23.197.60.22,com,complete,no,190,29,Americas,Europe,172.1263722,346
762964,23,47.189.212.171,com,complete,yes,263,53,Americas,Americas,55.96654072,213
187586,30,117.177.161.99,com,complete,yes,201,69,Asia,Asia,194.4012083,357
1064957,31,205.74.32.108,com,complete,yes,146,27,Americas,Asia,225.0076361,549
891456,23,85.119.83.45,co.uk,complete,yes,86,12,Europe,Europe,173.8165881,389
614220,26,49.159.216.150,com,incomplete,yes,49,47,Asia,Americas,306.2107698,872
922252,41,104.194.6.101,com,incomplete,yes,667,430,Americas,Oceania,228.6043491,545
830202,25,221.22.45.146,com,complete,yes,217,69,Asia,Europe,167.6359373,721
292655,25,115.195.239.27,com,complete,yes,159,62,Asia,Europe,32.44080056,186
517751,28,81.214.173.148,com,complete,yes,197,76,Asia,Oceania,301.1822282,1892
737440,24,117.128.201.61,com,complete,yes,74,87,Asia,Africa,92.09815989,50
290576,22,85.113.241.102,com,complete,yes,236,60,Europe,Americas,273.4649628,1373
1148662,22,41.94.94.148,nl,complete,yes,191,45,Africa,Asia,269.5421936,1717
73984,40,222.135.185.165,com,complete,yes,180,31,Asia,Americas,30.08314987,121
273562,41,61.121.120.198,com,complete,yes,251,45,Asia,Americas,241.2707706,258
679722,48,156.72.247.249,com,complete,yes,235,52,Americas,Americas,155.8940845,147
1020167,23,136.213.157.219,co.uk,complete,no,232,76,Americas,Asia,93.58317459,66
233661,30,144.246.190.186,org,incomplete,no,136,64,Americas,Africa,353.0219137,465
429566,37,120.76.20.110,com,incomplete,no,431,24,Asia,Americas,69.39341899,79
1021696,45,30.169.217.194,com,complete,yes,135,19,Americas,Oceania,7.972316005,19
576966,27,109.152.98.42,com,complete,no,180,39,Europe,Asia,234.6142116,391
82096,21,15.60.116.41,com,complete,yes,217,33,Americas,Africa,318.2924533,100
17164,42,41.92.219.244,com,incomplete,yes,134,38,Africa,Africa,253.4645666,110
149411,25,218.35.3.179,com,complete,yes,131,14,Asia,Africa,117.9347344,49
577976,25,65.145.203.53,org,incomplete,yes,210,45,Americas,Oceania,35.90380857,298
550284,29,83.116.177.16,com,complete,yes,200,27,Europe,Americas,193.999848,486
2925,27,219.189.66.16,com,complete,yes,258,29,Asia,Europe,343.4842027,2744
392357,30,65.82.19.92,com,complete,yes,221,32,Americas,Africa,80.30171623,68
756537,29,40.159.186.27,co.uk,complete,yes,253,63,Americas,Asia,292.1212279,2321
528600,65,179.201.25.171,com,complete,no,196,-8,Americas,Asia,275.9139711,453
29999,35,106.151.81.171,com,complete,yes,201,32,Asia,Africa,352.9661397,1360
51708,36,198.74.44.248,com,complete,yes,205,24,Americas,Oceania,174.0057581,364
69601,44,208.133.156.35,ac.uk,incomplete,no,232,76,Americas,Europe,304.9742929,320
285093,33,43.210.40.201,com,incomplete,yes,77,86,Asia,Oceania,146.9655011,210
595190,27,130.69.4.89,co.uk,complete,yes,177,31,Asia,Europe,337.1921076,2200
11509,29,176.25.159.11,com,incomplete,yes,246,71,Europe,Europe,260.0327263,257
819850,23,18.96.176.119,com,complete,yes,134,-6,Americas,Europe,172.2624992,150
361257,41,78.23.44.87,com,complete,no,96,46,Europe,Europe,40.28195139,183
546189,32,137.42.201.153,com,complete,yes,145,48,Americas,Europe,179.3957964,824
903302,29,206.227.179.204,com,complete,no,231,70,Americas,Oceania,282.0812845,492
611862,62,33.193.91.111,net,complete,yes,186,110,Americas,Africa,277.3279209,297
1170598,23,17.77.32.184,com,complete,yes,228,83,Europe,Oceania,110.4487804,121
881165,28,158.209.230.94,com,complete,yes,125,56,Asia,Americas,193.5314246,772
132877,41,68.90.67.53,edu,complete,yes,106,68,Americas,Oceania,363.0640355,2169
280483,45,13.126.19.215,com,complete,yes,120,41,Asia,Oceania,78.17750432,109
908899,30,120.23.62.241,com,complete,yes,250,34,Oceania,Asia,227.4143591,1999
732686,52,4.26.126.233,com,complete,yes,115,25,Americas,Oceania,303.933468,1324
796787,25,80.115.195.113,com,complete,yes,173,44,Europe,Asia,314.7467625,167
1173613,25,193.22.222.43,com,complete,no,239,13,Europe,Africa,226.043953,1376
127071,37,83.80.141.130,com,incomplete,no,64,5,Europe,Europe,207.0668083,198
520185,34,171.184.22.159,com,complete,yes,224,67,Americas,Europe,220.1374074,267
544709,43,141.175.102.137,com,incomplete,yes,104,44,Europe,Americas,26.8006764,47
1079273,37,30.195.9.36,com,complete,yes,163,39,Americas,Americas,94.10330525,121
300847,29,186.66.104.20,com,complete,yes,219,54,Americas,Oceania,40.96976144,60
273078,26,110.247.20.212,org,complete,yes,148,62,Asia,Europe,172.6030917,275
331281,35,17.147.48.178,blogspot.com,complete,yes,253,76,Americas,Asia,136.4766708,192
933644,22,155.218.124.247,com,incomplete,yes,181,57,Americas,Oceania,64.24964269,117
407492,35,95.123.139.28,edu,complete,yes,123,32,Europe,Europe,265.4127853,322
6720,33,13.248.129.36,org.uk,complete,yes,106,91,Americas,Asia,200.1030893,139
378726,27,216.18.204.77,com,complete,no,95,47,Americas,Asia,272.6729606,2483
373147,34,175.104.175.233,co.uk,incomplete,yes,183,41,Asia,Africa,330.3108586,1031
271794,24,203.126.177.195,com,complete,yes,261,72,Asia,Asia,89.68823784,300
710011,29,59.42.46.53,fr,complete,yes,144,97,Asia,Oceania,294.3927375,781
435555,67,63.109.46.201,com,incomplete,no,110,3,Americas,Americas,150.5312598,1030
1049599,22,144.30.65.1,org,complete,yes,134,31,Americas,Europe,363.6304458,216
966699,29,2.67.238.70,com,complete,yes,175,62,Europe,Europe,48.80409143,200
835189,23,17.84.42.15,com,complete,yes,142,13,Americas,Asia,306.6748782,1466
238542,35,7.160.137.89,com,incomplete,yes,177,66,Americas,Europe,180.6843194,253
761280,23,34.70.77.121,com,complete,yes,99,58,Americas,Europe,24.19355664,12
61177,39,72.123.135.145,com,complete,yes,171,63,Americas,Americas,78.65871022,311
1044532,24,175.199.162.81,com,complete,yes,184,61,Asia,Americas,134.8268943,32
349690,38,25.43.68.152,co.uk,complete,yes,185,19,Europe,Asia,331.1213658,481
757350,42,179.89.20.232,gov,complete,no,102,9,Americas,Oceania,251.297143,578
771254,54,48.179.171.73,gov,complete,yes,90,50,Americas,Americas,199.8409785,227
372534,29,205.145.170.77,com,complete,no,219,36,Americas,Americas,83.19135306,229
745401,32,212.177.66.108,com,complete,yes,77,50,Europe,Africa,211.1663513,784
288297,25,182.24.225.233,com,complete,yes,186,35,Asia,Oceania,198.8382165,472
256213,37,214.56.119.171,com,complete,yes,165,69,Americas,Oceania,37.30901284,46
375531,29,126.224.140.39,org,incomplete,yes,141,89,Asia,Asia,16.54147529,25
345740,34,88.25.14.146,net.nz,complete,yes,194,43,Europe,Oceania,251.155262,219
63123,20,93.240.82.53,org,complete,yes,149,66,Europe,Africa,273.4453266,263
556859,22,45.21.115.213,edu.cn,incomplete,yes,178,65,Americas,Americas,334.7290778,1852
411454,34,25.89.73.153,it,complete,yes,267,78,Europe,Europe,76.37639603,278
708013,41,74.149.239.56,com,complete,yes,235,26,Americas,Asia,186.7539649,1275
528095,45,137.34.156.38,com,complete,no,184,15,Europe,Africa,302.3602147,576
144288,69,198.216.193.106,com,complete,yes,87,53,Americas,Africa,347.5371204,182
207453,27,100.155.132.220,com,complete,yes,240,66,Americas,Europe,42.16077162,105
1080081,52,195.209.141.87,org,incomplete,yes,114,88,Europe,Africa,8.436887973,38
728364,30,72.219.135.104,com,complete,yes,214,35,Americas,Europe,203.3121735,328
702795,56,210.231.40.68,com,complete,no,97,46,Asia,Americas,113.0416018,423
1147499,22,150.14.37.75,no,complete,no,216,82,Asia,Africa,185.1711527,375
